Companies,Investment Stage,Deal Size,Deal Date,Round Investors,Description,Industry,Country,Total Funding,All Investors
"C
Cloud To Go",Seed VC,,09/01/2017,N/A,Cloud To Go is an online software development tool and service platform that allows developers to develop on one webpage. The company's products include a SaaS platform with a full development tool and community and a PaaS platform that serves as a multi-cloud management platform.,Internet Software & Services,China,$4.24M,N/A
"G
Genaro Network",Seed VC,,12/11/2017,N/A,"The Genaro Network is a smart data ecosystem with a Dual-Strata Architecture, integrating a public blockchain with decentralized storage. Genaro combines SPoR (Sentinel Proof of Retrievability) with PoS (Proof of Stake) to form a new consensus mechanism, ensuring performance, security, and a more sustainable blockchain infrastructure. Genaro provides developers with a one-stop platform to deploy smart contracts and store the data needed by DApps simultaneously. Genaro Network's mission is to ensure the secure migration of the core Internet infrastructure to the blockchain.",Internet Software & Services,Singapore,,N/A
SimScale,Series B,,01/01/2017,N/A,"SimScale is a production-ready SaaS application for engineering simulation. By providing instant access to computational fluid dynamics (CFD) and finite element analysis (FEA), SimScale has transformed high-fidelity simulation technology from a complex and cost-prohibitive desktop application to a user-friendly web-based application accessible to any designer or engineer in the world.",Internet Software & Services,Germany,$60.20M,N/A
"B
Buyandship",Series A,,12/01/2017,N/A,Buyandship is a Hong Kong-based e-commerce shipping and media service provider. The company has its own network of warehouses to fulfill deliveries.,eCommerce,Hong Kong,$2.20M,N/A
Kodit.io,Seed VC,,11/16/2017,N/A,"Kodit.io provides an apartment buying and selling service that incorporates artificial learning and machine learning. Kodit.io gives a user's apartment a price estimate based on the market, then makes a cash offer on the property based on artificial intelligence, public data, house information, and extensive home inspections. Kodit.io will then renovate and resell the user's apartment. Users can choose a different renovated Kodit.io apartment to buy or rent or they can rent back the newly renovated apartment that they used to own.",Internet Software & Services,Finland,$132.31M,N/A
"H
handdii",Pre-Seed,,12/01/2017,N/A,"handdii, based in Australia, is a digital platform that automates the property insurance claim process from FNOL through to claim finalization.",Internet Software & Services,Australia,$4.04M,N/A
"5
51Jinkouche",Series B - II,,07/19/2017,N/A,51Jinkouche is an e-commerce platform for imported vehicles.,eCommerce,China,,N/A
"T
truego",Seed,,07/20/2017,N/A,"truego is an industry finance technology company that uses AI, blockchain, cloud computing, big data, and other technologies to provide smart credit platform and asset digitalization loan service platform.",Internet Software & Services,China,$2.26M,N/A
"Q
Qkids",Series B,,05/05/2017,N/A,Qkids is an online English learning tool for children aged 4 to 12.,Internet Software & Services,China,,N/A
"P
Panda TV",Series A - II,,05/12/2017,N/A,Panda TV is an online live video streaming platform.,Internet Software & Services,China,$194.00M,N/A
Goodfood Market,Reverse Merger,,06/07/2017,N/A,"Goodfood uses an in-house culinary team to create menus, and allows users to make preferences according to dietary restrictions. Selections are then delivered weekly for free, and its refrigerated packages contain instructions on how to cook the meals fresh at home. Meals can be prepared in about 30 minutes.",eCommerce,Canada,$5.34M,N/A
"V
VeeScore",Seed VC,,02/14/2017,N/A,VeeScore offers an analytics tool to help professionals users on YouTube to strategically position uploaded videos by providing data about the competition.,Internet Software & Services,Germany,,N/A
"D
DOCTOR.U",Seed,,03/15/2017,N/A,"DOCTOR.U is a medical tourism company that offers customized travel arrangements and more for those seeking health care & medical services abroad, such as anti-aging, assisted fertility treatrments, medical examinations, plastic surgery, and more.",Internet Software & Services,China,,N/A
"Y
Yunion",Seed VC,,09/01/2017,N/A,"Yunion is a cloud computing company that helps businesses to create and manage multi-cloud IT environment. The company develops the product, OneCloud and MeshCloud.",Internet Software & Services,China,$22.69M,N/A
"H
Hubble",Seed VC,,07/01/2017,N/A,Hubble is a cloud-based document management platform optimized for the exchange of legal documents such as contracts.,Internet Software & Services,Japan,$1.41M,N/A
"H
HERP",Angel,,12/19/2017,N/A,HERP is a job-linked media type ATS (applicant tracking system) that promotes employee-driven scrum recruitment. It also connects to Slack to notify recruiters of new updates and in-house communication messages.,Internet Software & Services,Japan,$12.85M,N/A
"P
Piano",IPO,,03/10/2017,N/A,Piano (002853.SZ) is an online platform that provides home furnishing customization.,eCommerce,China,,N/A
"Z
Zenport",Seed VC - II,,07/10/2017,N/A,"Zenport is a cloud-based platform that aims to streamline the trading operations conducted between importers, exporters, and forwarders. The software visualizes complex trade operations, enabling entire supply chains to be managed easily through the centralized platform.",Internet Software & Services,Japan,$1.49M,N/A
"N
NetCommander",Series A,,06/05/2017,N/A,"NetCommander is a smart data engineering company that focuses on data science, data engineering, smart system, and other solutions.",Internet Software & Services,China,,N/A
"S
Swatch On",Seed,,09/01/2017,N/A,"Swatch On, operated by Fabric Time, is an online fabric trading platform that helps independent designers to procure various high-quality fabrics at reasonable prices from Fabric Time's affiliated wholesalers based in Dongdaemun district.",eCommerce,South Korea,$7.99M,N/A
"M
Mecal",Seed VC,,01/01/2017,N/A,"Mecal offers an e-commerce platform focused on men's accessories including personalized options, such as bracelets, cuff links and tie bars, money clips, and rosaries.",eCommerce,Jordan,,N/A
"U
UBtour Technology",Series A,,09/21/2017,N/A,"UBtour Technology provides overseas tourism information solutions with the SaaS system and operation platform, NeuronDMS.",Internet Software & Services,China,,N/A
"Z
ZiFiSense",Seed VC,,05/09/2017,N/A,"ZiFiSense provides low-power IoT technology and solutions for architecture IoT, industrial IoT, and flexible label wide-area IoT via telecommunication hardware, server platform, wireless protocol as well as AI algorithms. The products include ZETA LPWAN, Edge AIoT, and ZETag.",Internet Software & Services,China,$11.37M,N/A
"D
Dev & Keep",Seed,,03/09/2017,N/A,Dev & Keep provides intelligent and digital transformation for hotels.,Internet Software & Services,China,,N/A
"V
VIPThink",Seed VC,,06/07/2017,N/A,"VIPThink, developed by Happy Seed, is an online STEM education brand targeted to 3 to 8-year-old children.",Internet Software & Services,China,$198.13M,N/A
"1
17Career",Seed,,06/12/2017,N/A,17Career is a pre-career online education platform that provides job hunt consulting and services.,Internet Software & Services,China,,N/A
"I
Innovesta",Seed VC,,01/01/2017,N/A,Innovesta provides an index of companies that allows investors to get a deep understanding of companies and make better investment decisions.,Internet Software & Services,Israel,$3.20M,N/A
"1
100doc",Seed,,07/07/2017,N/A,100doc is a SaaS cloud platform that provides remote medical and healthcare video meeting and marketing services.,Internet Software & Services,China,$2.38M,N/A
"O
One Scorpion",Series A - II,,09/20/2017,N/A,"One Scorpion specializes in national network safety and security planning, design, and construction.",Internet Software & Services,China,,N/A
"K
Kuaiwen",Series A,,07/10/2017,N/A,"Kuaiwen provides online Chinese medical services which include remote consulting, smart diagnosis, smart health service platforms, healthy products, and more.",Internet Software & Services,China,$10.00M,N/A
"1
10000shopping",Seed,,01/01/2017,N/A,"10000shopping provides an SaaS platform for clothing store owners to manage retail, marketing, supply chain, logistics, and other services.",Internet Software & Services,China,,N/A
"S
Smartbow",Series A,,01/01/2017,N/A,"Smartbow focuses on providing wireless intelligent sensing systems, big data cloud services, and total solutions for infrastructure security monitoring and management.",Internet Software & Services,China,$9.16M,N/A
"L
LinkDoc Technology",Series C,,05/31/2017,N/A,"LinkDoc Technology is an oncology data company based in Beijing, China that provides data, AI assistant systems, patient management, and other services. Through a clinical data fusion system, the company helps hospitals and departments to establish a structured electronic medical record database.",Internet Software & Services,China,$253.02M,N/A
"T
Tidebuy.com",Series C,,09/28/2017,N/A,"Tidebuy.com is a cross-border e-commerce store for offering trendy fashion, clothes, shoes, dresses, bags, bedding, men's, kids, and jewelry, wigs, and more.",eCommerce,China,$38.28M,N/A
"D
Dongtu.com",Series A - II,,07/10/2017,N/A,"Dongtu.com provides GIFs, emojis, and other images or animations for businesses. The company operates the product, Biaoqingyun, an emoji online shop for app developers.",Internet Software & Services,,$10.06M,N/A
"R
READY TO FASHION",Seed VC,,09/25/2017,N/A,"READY TO FASHION is an SNS-type recruitment, outsourcing, and freelancing platform for the fashion industry. Users can create profiles, register their social media accounts, showcase their industry-specific skills, connect with companies, and find jobs. The company also operates fatch, a fashion business matching application.",Internet Software & Services,Japan,,N/A
C CHANNEL,Seed VC - III,,01/01/2017,N/A,"C CHANNEL is a women's media platform, offering a combination lifestyle magazine/video site that showcases content related to fashion, food, travel, and pop culture.",Internet Software & Services,Japan,$12.45M,N/A
